Image Name,Majority Vote Label,Number of Annotators who Selected SSA (Out of 7),Partition,generated_caption
MHIST_djc.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dje.png,SSA,4,test,"a histopathology slide showing a purple and white cell, with a black cell in the middle of the cell"
MHIST_djf.png,HP,1,train,a histopathology slide showing the purple and white cells of the human cell
MHIST_djh.png,SSA,5,test,a histopathology slide showing the cross section of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dji.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_djl.png,HP,1,train,a histopathology slide showing the pattern of the hepatitoidus in the left side of the hepatitoidus
MHIST_djm.png,HP,0,train,a histopathology slide showing the hepatitoidus of the heart
MHIST_djo.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_djp.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_djq.png,HP,3,train,a histopathology slide showing the purple and white cells of a human cell
MHIST_djs.png,HP,3,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_djt.png,HP,2,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dju.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_djv.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_djy.png,HP,2,train,a histopathology slide showing the purple and purple areas of the human cell
MHIST_djz.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dka.png,HP,2,train,a histopathology slide showing the hepatitoidus of the left breast
MHIST_dkb.png,HP,3,train,a histopathology slide showing the number of the cells in the liver liver
MHIST_dkc.png,SSA,4,train,"a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymymymus of the hepatius, and histoidus, and histoidus, and histoidus, histoidus, histoidus, histoid"
MHIST_dkd.png,SSA,4,train,a histopathology slide showing the pattern of the cells in the liver
MHIST_dke.png,HP,0,train,"a histopathology slide showing the structure of the tissue tissue, showing the tissue tissue, and the tissue tissue is a tissue tissue that"
MHIST_dkg.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dkh.png,HP,0,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dki.png,SSA,5,train,"a histopathology slide showing the hepatius and histoidus cells in the left side of the hepatius, and"
MHIST_dkl.png,HP,2,test,a histopathology slide showing the brain and histoathosisal cells
MHIST_dkm.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dko.png,HP,2,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dkp.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dkq.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dkr.png,HP,2,train,a histopathology slide showing a number of cells in the liver
MHIST_dks.png,HP,0,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_dku.png,HP,2,train,a histopathology slide showing the purple and purple areas of the liver liver liver liver liver liver liver
MHIST_dkv.png,HP,2,train,a histopathology slide showing the purple and purple areas of the brain
MHIST_dkw.png,HP,3,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dkx.png,SSA,6,train,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_dky.png,HP,3,train,a histopathology slide showing the purple and white cells of the human cell
MHIST_dkz.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dla.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dlb.png,HP,1,train,a histopathology slide showing the pattern of the cells in the liver
MHIST_dlc.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius
MHIST_dld.png,SSA,4,train,a histopathology slide showing the brain and histoathosisal cells
MHIST_dle.png,HP,2,train,a histopathology slide showing the cells in the liver
MHIST_dlg.png,HP,1,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dlh.png,HP,0,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dli.png,HP,0,train,a histopathology slide showing the brain and histoathsis
MHIST_dlk.png,HP,0,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dll.png,HP,0,train,a histopathology slide showing the cells in the brain
MHIST_dlm.png,SSA,5,train,a histopathology slide showing the purple and purple cells of a human
MHIST_dln.png,HP,3,test,"a histopathology slide showing the cells in the left and right cells of the left cells, with the cells in the left cells at the top left and the left cells at the top of the left"
MHIST_dlo.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dlq.png,HP,1,test,a histopathology slide showing the location of the hepatitoidus in the left side of the brain
MHIST_dlr.png,HP,1,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dls.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dlu.png,HP,1,train,a histopathology slide showing the location of the hepatitoidus in the liver
MHIST_dlv.png,HP,2,train,a histopathology slide showing the purple and purple cells of the liver
MHIST_dlw.png,HP,1,train,a histopathology slide showing the hepatitoidus of the hetopathomytict
MHIST_dlx.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dly.png,HP,3,train,a histopathology slide showing the cells in the left and right cells of the left cells
MHIST_dlz.png,HP,0,train,a histopathology slide showing the purple and purple areas of the brain
MHIST_dma.png,SSA,4,train,a histopathology slide showing the hepatitoidus of the hepatitoidus
MHIST_dmb.png,HP,2,train,a histopathology slide showing the hepatitoidus in the left side of the left side of the hetopathtopod
MHIST_dmc.png,HP,3,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dmd.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dmf.png,HP,1,test,a histopathology slide showing the pattern of the cells in the liver
MHIST_dmh.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopodrop"
MHIST_dmk.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopathosis
MHIST_dml.png,HP,2,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dmm.png,HP,1,train,a histopathology slide showing the number of the cells in the left side of the cell
MHIST_dmn.png,HP,1,train,"a histopathology slide showing the cells of the liver liver, liver liver, liver liver, liver"
MHIST_dmo.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dmp.png,HP,1,train,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dmr.png,HP,2,test,a histopathology slide showing the brain and histoathsis
MHIST_dmt.png,HP,1,train,a histopathology slide showing the cells of the human
MHIST_dmu.png,HP,1,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with a large number of histopothoposisal cells in the liver"
MHIST_dmv.png,HP,3,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dmx.png,HP,0,test,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dmy.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopodrot"
MHIST_dmz.png,HP,1,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_dna.png,SSA,4,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dnb.png,HP,1,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dnc.png,HP,0,test,"a histopathology slide showing the structure of the human cell, showing the cell structure and the cell structure of the cell cell cell, cell membrane, cell membrane, cell membrane, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell,"
MHIST_dne.png,HP,0,train,a histopathology slide showing the cells of a human cell
MHIST_dnf.png,HP,0,test,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_dng.png,HP,3,test,a histopathology slide showing the structure of the human brain
MHIST_dnh.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dnj.png,SSA,4,test,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_dnk.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dnl.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dnm.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dnn.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the hetopathosis"
MHIST_dno.png,HP,3,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_dnq.png,HP,1,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dnr.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the hetopathosis"
MHIST_dns.png,HP,2,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dnt.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with a number of histopathosisal lesions, and histopathtalous liver, and liver, and liver, and liver, liver, liver, liver, liver, liver, liver, liver, liver, liver, liver, person,"
MHIST_dnu.png,HP,0,train,a histopathology slide showing the location of the hepatius in the left side of the hepatius
MHIST_dnv.png,HP,0,train,"a histopathology slide showing the liver liver liver liver, liver liver, liver, liver liver, liver liver, liver liver, liver"
MHIST_dnw.png,HP,0,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dnx.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathsis, and hetopodrotrottictictictictict"
MHIST_dny.png,HP,1,train,a histopathology slide showing the cells of the human
MHIST_dnz.png,HP,3,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_doa.png,HP,0,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_doc.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathosis"
MHIST_dod.png,HP,1,test,a histopathology slide showing the purple and purple cells of the human brain
MHIST_doe.png,HP,0,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_dof.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_doi.png,HP,1,test,a histopathology slide showing the location of the hepatius in the left side of the hepatius
MHIST_dok.png,SSA,4,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dom.png,SSA,4,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_doo.png,HP,3,test,a histopathology slide showing the purple and red cells of the liver
MHIST_doq.png,HP,1,train,a histopathology slide showing the brain and histopathosis
MHIST_dor.png,HP,1,train,a histopathology slide showing the brain and histoathosisal cells
MHIST_dos.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dot.png,HP,1,train,a histopathology slide showing the pattern of the hepatitoidus in the left side of the hepatitoidus
MHIST_dou.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, with a number of histopathosisal lesions, and histopathtalous liver, and histopodrotrottict"
MHIST_dov.png,HP,1,test,a histopathology slide showing the cells of the liver
MHIST_dow.png,HP,1,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dox.png,HP,2,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_doy.png,SSA,4,train,a histopathology slide showing the purple and white cells of the liver
MHIST_doz.png,HP,3,test,a histopathology slide showing the structure of the human brain
MHIST_dpa.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dpb.png,SSA,4,train,a histopathology slide showing the number of the cells in the left lung
MHIST_dpc.png,HP,0,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dpd.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dpe.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dpf.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dpg.png,SSA,4,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dph.png,HP,2,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dpi.png,HP,1,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dpj.png,SSA,4,train,"a histopathology slide showing the purple and purple areas of the liver liver liver, liver liver, liver liver, liver liver, liver"
MHIST_dpk.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with a large number of livers, and a large"
MHIST_dpm.png,HP,0,train,a histopathology slide showing the hepatitoidus of the left side of the brain
MHIST_dpp.png,SSA,4,train,a histopathology slide showing the cells in the left and right breast cells
MHIST_dpq.png,HP,1,train,a histopathology slide showing the hepatitoidus and histoidus
MHIST_dpr.png,HP,1,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_dps.png,HP,0,train,a histopathology slide showing the hepatitoidus of the left breast
MHIST_dpu.png,HP,1,train,a histopathology slide showing the hepatitoidus of the liver
MHIST_dpv.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus
MHIST_dpw.png,HP,0,train,a histopathology slide showing the purple and white cells of a human cell
MHIST_dpx.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dpy.png,SSA,5,test,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dpz.png,HP,1,train,a histopathology slide showing a purple stain of the liver liver
MHIST_dqa.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_dqb.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dqc.png,HP,0,train,a histopathology slide showing the cells in the brain
MHIST_dqd.png,HP,0,train,a histopathology slide showing the number of the cells in the left and right breast cells
MHIST_dqe.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosisal cells in the hetopathosisal cells
MHIST_dqf.png,HP,0,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dqg.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dqi.png,HP,0,train,a histopathology slide showing the hepatitoidus of the heart
MHIST_dqj.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dqk.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dql.png,HP,1,train,a histopathology slide showing the hepatitoidus of the hetopodymymymymymymymymymymymy
MHIST_dqm.png,HP,3,train,"a histopathology slide showing the purple and purple areas of the liver liver liver, liver liver, liver liver, liver liver, liver"
MHIST_dqn.png,HP,3,test,a histopathology slide showing the hepatitoidus in the left and the hepatitoidus in the right
MHIST_dqo.png,HP,1,train,a histopathology slide showing the pattern of the cells in the cell
MHIST_dqp.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dqr.png,SSA,4,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dqt.png,SSA,4,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dqu.png,HP,0,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dqv.png,HP,0,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dqw.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dqx.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dqy.png,SSA,5,test,a histopathology slide showing the structure of a human cell cell cell cell cell cell cell cell cell cell cell cell cell cell cell cell
MHIST_dqz.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dra.png,HP,2,train,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_drd.png,HP,0,train,a histopathology slide showing the pattern of the cells in the left and right breast cells
MHIST_drf.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_drg.png,HP,0,train,a histopathology slide showing the cells in the liver
MHIST_dri.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopoloyte"
MHIST_drj.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_drk.png,HP,2,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver
MHIST_drl.png,HP,1,test,a histopathology slide showing the heart of a patient
MHIST_drm.png,HP,1,test,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_drn.png,HP,2,train,a histopathology slide showing the pattern of the cell membrane
MHIST_dro.png,HP,2,train,a histopathology slide showing the pattern of the cells in the liver
MHIST_drp.png,HP,0,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_drq.png,HP,1,test,a histopathology slide showing the location of the liver bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone
MHIST_drr.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_drs.png,SSA,4,test,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_dru.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_drw.png,HP,0,train,"a histopathology slide showing the cells of a human cell, with a purple and white background"
MHIST_drx.png,HP,0,train,a histopathology slide showing the purple and purple cells of a human
MHIST_dry.png,HP,2,train,a histopathology slide showing the cells of a plant
MHIST_drz.png,HP,1,train,a histopathology slide showing the location of the hepatitoidus in the left side of the hepatitoidus
MHIST_dsb.png,HP,1,test,a histopathology slide showing the pattern of the cell membrane
MHIST_dsf.png,HP,3,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dsg.png,HP,3,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dsh.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dsj.png,HP,0,train,a histopathology slide showing the cells of the human brain
MHIST_dsk.png,SSA,4,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dsm.png,SSA,4,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the"
MHIST_dsn.png,HP,1,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_dsp.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dsq.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dsr.png,HP,1,train,a histopathology slide showing the location of the hepatitoidus in the liver
MHIST_dss.png,HP,2,test,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopodrop"
MHIST_dst.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dsu.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dsv.png,HP,1,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dsw.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius
MHIST_dsx.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dsz.png,HP,2,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dta.png,HP,1,test,a histopathology slide showing the cells in the brain
MHIST_dtb.png,HP,3,train,a histopathology slide showing the pattern of the cell membrane
MHIST_dtc.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dtd.png,HP,2,train,a histopathology slide showing the pattern of the cells in the left and right cells
MHIST_dtf.png,HP,3,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dth.png,HP,0,train,a histopathology slide showing the location of the liver in the liver
MHIST_dti.png,HP,0,train,a histopathology slide showing the pattern of the cells
MHIST_dtj.png,HP,0,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dtk.png,HP,0,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dtm.png,HP,2,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dto.png,HP,1,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dtp.png,HP,2,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dtr.png,HP,1,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dts.png,SSA,5,train,a histopathology slide showing the pattern of the tissue tissue
MHIST_dtw.png,HP,1,train,a histopathology slide showing the hepatitoidus in the left and the hetopathosis in the right
MHIST_dtz.png,HP,0,test,a histopathology slide showing the location of the hepatius
MHIST_dub.png,HP,3,test,a histopathology slide showing the location of the liver bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone
MHIST_duc.png,HP,1,train,a histopathology slide showing the location of the hepatitoidus in the left side of the hepatitoidus
MHIST_dud.png,HP,3,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_due.png,SSA,4,train,a histopathology slide showing the hepatius and hepatius cells in the liver
MHIST_dug.png,HP,1,test,"a histopathology slide showing the structure of the tissue tissue, showing the tissue tissue, and the tissue tissue is the tissue tissue is"
MHIST_duh.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_duj.png,HP,3,train,a histopathology slide showing the brain and histoathosisal cells
MHIST_duk.png,HP,3,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dul.png,HP,3,test,a histopathology slide showing the brain and histoathsis of a male
MHIST_dum.png,HP,1,test,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
MHIST_dun.png,HP,0,test,"a histopathology slide showing the hepatius and histoathsis of the liver, with a number of histopathosis"
MHIST_dur.png,HP,1,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dus.png,HP,1,test,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dut.png,HP,3,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_duu.png,HP,1,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_duv.png,HP,3,test,"a histopathology slide showing the liver liver, liver liver, liver liver, liver, liver liver"
MHIST_dux.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_duy.png,SSA,5,test,"a histopathology slide showing the structure of a purple and white cell, with a purple and white cell in the middle of the cell"
MHIST_duz.png,SSA,5,train,"a histopathology slide showing the hepatius and histoidus cells in the liver, and the hepatius, and"
MHIST_dvb.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dvc.png,HP,0,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_dvd.png,HP,2,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dve.png,HP,3,test,a histopathology slide showing the brain and histoathosisal cells
MHIST_dvf.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathsis, and hetopodropal cells, and hetopodroposiopopopopopopopopopopopopopopopopopopopopopopop"
MHIST_dvh.png,HP,1,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dvi.png,HP,3,test,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_dvl.png,HP,2,test,a histopathology slide showing the brain and histopathosisal cells
MHIST_dvm.png,HP,2,train,"a histopathology slide showing the pattern of the tissue tissue in the tissue is a purple, purple, and white color"
MHIST_dvn.png,HP,2,train,a histopathology slide showing the purple and purple areas of the brain
MHIST_dvo.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dvp.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dvq.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dvs.png,HP,0,test,a histopathology slide showing the heart of a patient
MHIST_dvt.png,HP,0,test,a histopathology slide showing the pattern of the tissue tissue
MHIST_dvu.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dvv.png,HP,2,test,a histopathology slide showing the purple and purple cells of the human
MHIST_dvw.png,HP,3,train,"a histopathology slide showing a purple stain of the human cell, with a white background"
MHIST_dvx.png,HP,2,train,a histopathology slide showing the cells of the liver
MHIST_dwb.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dwd.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with a small section of the liver, and a large"
MHIST_dwe.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dwf.png,SSA,5,test,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_dwg.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dwh.png,HP,2,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dwj.png,HP,2,train,a histopathology slide showing the cells of the hepatitoidus
MHIST_dwk.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dwl.png,HP,3,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dwm.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dwn.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with a number of histopathosisal cells in"
MHIST_dwo.png,HP,2,train,a histopathology slide showing the pattern of the cells
MHIST_dwr.png,HP,1,train,a histopathology slide showing the cells of a human cell
MHIST_dwt.png,HP,2,test,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopodrop"
MHIST_dwv.png,HP,0,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dww.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dwx.png,HP,1,train,"a histopathology slide showing the cells in the left and right cells of the left cell cells, with the cells in the left cell"
MHIST_dwy.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopopopia
